,Ano_sem,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,ena_bruta_regiao_mwmed,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_mwmed,ena_armazenavel_regiao_percentualmlt,NORDESTE
220,2005_43,50757.0,29701.571428571428,58.517142705714285,2393.0,72.70142800428572,2364.428571428572,71.83428519142856,21.03
221,2005_44,50757.0,28750.285714285717,56.64285714142857,2371.8571428571427,47.93428693714286,2343.1428571428573,47.35142843857143,18.58
222,2005_45,50757.0,27744.14285714286,54.66142872428571,2739.1428571428573,50.90428597571429,2737.428571428572,50.87285723,18.54
223,2005_46,50757.0,27147.14285714286,53.48285674857143,4455.285714285715,82.79571315142857,4455.285714285715,82.79571315142857,21.36
224,2005_47,50757.0,26814.0,52.82714298857143,5207.714285714285,96.77857208285717,5207.714285714285,96.77857208285717,20.04
225,2005_48,50757.0,27257.14285714286,53.69999967285714,7633.428571428572,102.03857095,6864.142857142857,91.82571411142858,18.33
226,2005_49,50757.0,28119.714285714286,55.40285655428572,10998.285714285714,110.14714268142858,10691.42857142857,107.07428632285712,18.33
227,2005_5,50757.0,37096.57142857143,73.08571406571428,12967.714285714286,89.95857020714286,12964.714285714286,89.93857029571429,18.33
228,2005_50,50757.0,30412.14285714286,59.91857201714286,15155.0,151.77856881428573,15062.714285714286,150.85571289142857,18.33
229,2005_51,50757.0,32203.285714285717,63.448571341428575,14829.42857142857,148.51856994714285,14741.285714285714,147.6357160285714,18.33
230,2005_52,50757.0,33636.333333333336,66.268333435,14183.666666666666,142.048332215,14183.666666666666,142.048332215,16.92
231,2005_53,50757.0,30161.5,59.424999235,10244.5,74.17499924,10244.5,74.17499924,18.33
232,2005_6,50757.0,38451.142857142855,75.75428444857143,11808.42857142857,81.32857077571428,11773.42857142857,81.08714294571428,18.33
233,2005_7,50757.0,40231.42857142857,79.26142665285714,16782.571428571428,115.58857400142855,13280.714285714286,91.47143009857145,18.33
234,2005_8,50757.0,41344.57142857143,81.45571354428571,17911.571428571428,123.36428506,14175.285714285714,97.62999943,18.33
235,2005_9,50757.0,42529.142857142855,83.79000091571427,14661.285714285714,101.96000126428572,12885.0,89.61999947714285,18.33
236,2006_1,50757.0,35497.857142857145,69.93571363285714,14965.0,108.3542861942857,14965.0,108.3542861942857,16.92
237,2006_10,50757.0,39999.71428571428,78.80571419714286,7688.142857142857,53.55857195285714,7681.0,53.50857162428572,39.18
238,2006_11,50757.0,41445.142857142855,81.65428597571429,10444.857142857143,72.76428549857143,10438.0,72.71714237714285,32.67
239,2006_12,50757.0,42963.42857142857,84.64571489714285,12337.857142857143,85.95142909428571,12328.57142857143,85.88571493857144,30.97
240,2006_13,50757.0,45393.142857142855,89.43142809142857,16423.0,122.25142887714286,16391.428571428572,121.99428776285713,16.92
241,2006_14,50757.0,47507.71428571428,93.59857177571428,16082.0,137.19857352,15982.42857142857,136.34856959857143,16.92
242,2006_15,50757.0,49162.28571428572,96.85714394571428,13762.285714285714,117.40714482,13466.142857142857,114.88428606285711,16.92
243,2006_16,50757.0,50118.71428571428,98.74285670714286,11648.0,99.3699983857143,10959.285714285714,93.49571555,16.92
244,2006_17,50757.0,50308.42857142857,99.11714281285715,10859.714285714286,92.6457138057143,9480.285714285714,80.87857055714287,16.92
245,2006_18,50757.0,50315.857142857145,99.13142831,9671.0,136.16857256142856,8596.285714285714,121.03714207285714,18.9
246,2006_19,50757.0,50151.57142857143,98.80857304142856,7704.285714285715,108.47714342428571,7461.714285714285,105.06285749,20.82
247,2006_2,50757.0,37366.857142857145,73.61857169,14726.714285714286,106.62714386142856,14726.714285714286,106.62714386142856,16.92
248,2006_20,50757.0,49609.28571428572,97.74000113428572,6536.285714285715,92.03142765428572,6344.714285714285,89.33428628142858,20.25
249,2006_21,50757.0,49269.857142857145,97.06999969428573,5386.285714285715,75.84000069714286,5278.571428571428,74.32285744857143,21.84
250,2006_22,50757.0,48964.42857142857,96.46857125285716,4678.142857142857,84.61571284571428,4635.0,83.79999978000001,22.38
251,2006_23,50757.0,48252.0,95.0671430342857,4339.857142857143,92.50571441571428,4309.428571428572,91.85571398,23.15
252,2006_24,50757.0,47697.857142857145,93.97285679428572,3855.857142857143,82.18857029285714,3828.285714285714,81.60142843999999,24.4
253,2006_25,50757.0,46988.42857142857,92.57714298857142,3588.8571428571427,76.4971433357143,3568.1428571428573,76.05571528857142,24.29
254,2006_26,50757.0,46235.57142857143,91.09142739428572,3577.428571428572,80.85857173428572,3568.1428571428573,80.63428606142858,28.72
255,2006_27,50757.0,45315.857142857145,89.27999987,3334.714285714286,86.17857143,3324.0,85.90142931285713,28.57
256,2006_28,50757.0,44485.857142857145,87.6457138057143,3341.8571428571427,86.36285727285714,3341.8571428571427,86.36285727285714,28.42
257,2006_29,50757.0,43527.142857142855,85.75428444857143,3228.0,83.4214281357143,3228.0,83.4214281357143,28.83
258,2006_3,50757.0,38558.857142857145,75.96714455714286,12971.142857142857,93.91999925714286,12971.142857142857,93.91999925714286,16.92
259,2006_30,50757.0,42573.28571428572,83.8800016142857,3061.0,79.10428401285715,3057.714285714286,79.01999773142857,49.03
260,2006_31,50757.0,41447.28571428572,81.65714263857141,3055.428571428572,88.9142859342857,3031.1428571428573,88.20714351142858,47.76
261,2006_32,50757.0,40341.142857142855,79.47714124571428,3096.285714285714,91.75571441714284,3096.285714285714,91.75571441714284,48.85
262,2006_33,50757.0,39313.142857142855,77.45428684857143,3058.8571428571427,90.64857264857145,3043.0,90.17857143,49.76
263,2006_34,50757.0,38034.71428571428,74.93428584428571,2969.428571428572,87.99714442714286,2946.0,87.30285644428571,64.89
264,2006_35,50757.0,36823.28571428572,72.54714311857143,2998.8571428571427,93.40285818857144,2974.285714285714,92.63571493857144,66.75
265,2006_36,50757.0,35649.57142857143,70.23714229142857,2987.285714285714,99.03857204,2963.285714285714,98.24285670571427,66.48
266,2006_37,50757.0,34289.28571428572,67.55428641142858,2854.714285714286,94.64571489714284,2831.5714285714284,93.87714277,69.83
267,2006_38,50757.0,33052.57142857143,65.12142726428571,2871.428571428572,95.19714355714288,2851.0,94.52142879,74.03
268,2006_39,50757.0,31605.714285714286,62.26857158,2921.285714285714,95.68000030571427,2898.1428571428573,94.92571476571428,52.23
269,2006_4,50757.0,39325.857142857145,77.48000008714287,10440.285714285714,75.59000124571428,10430.285714285714,75.52000100571429,34.12
270,2006_40,51621.857142857145,30475.714285714286,59.04142870285715,2919.1428571428573,88.68428584428571,2896.714285714286,88.00428663142857,52.62
271,2006_41,51766.0,29396.714285714286,56.79000036857144,3086.5714285714284,93.77142769857144,3063.428571428572,93.07000078714285,48.13
272,2006_42,51766.0,28400.0,54.86285727285714,3996.428571428572,121.41571481142856,3981.857142857143,120.97142791714283,45.52
273,2006_43,51766.0,27655.42857142857,53.42428589,5346.285714285715,162.42428588857143,5331.714285714285,161.9800022657143,24.11
274,2006_44,51766.0,27180.85714285714,52.50714329428571,6338.428571428572,137.7842832285714,6319.571428571428,137.35714285857142,33.29
275,2006_45,51766.0,26949.0,52.05999973714285,6523.714285714285,121.23714447,6461.142857142857,120.07285635857144,23.56
276,2006_46,51766.0,26806.285714285717,51.78285653,8955.142857142857,166.42285592285717,8470.857142857143,157.42285810142857,22.95
277,2006_47,51766.0,27355.571428571428,52.844285691428574,11155.714285714286,207.31714303142857,11107.0,206.41285705571428,16.92
278,2006_48,51766.0,27538.85714285714,53.19999967285714,8725.42857142857,133.08856964142856,8725.42857142857,133.08856964142856,19.64
279,2006_49,51766.0,27763.14285714286,53.63142831,8566.142857142857,85.79142870142857,8566.142857142857,85.79142870142857,16.92
280,2006_5,50757.0,39460.42857142857,77.74428449285713,7283.142857142857,50.970000132857145,7258.857142857143,50.79857145,37.53
281,2006_50,51766.0,29244.0,56.49142837428571,12567.285714285714,125.86285836142858,12127.714285714286,121.46000126285716,16.92
282,2006_51,51766.0,30608.42857142857,59.13000052428571,14661.0,146.83285304714286,14385.0,144.06714521,16.92
283,2006_52,51639.875,31922.125,61.83249950375,14359.375,138.849998475,14359.375,138.849998475,17.59
284,2006_6,50757.0,39298.142857142855,77.42285701142858,6561.857142857143,45.19428525571429,6536.857142857143,45.02142879,44.93
285,2006_7,50757.0,39433.42857142857,77.68999917142857,7114.857142857143,49.00142887714286,7086.285714285715,48.805714197142855,30.66
286,2006_8,50757.0,39519.57142857143,77.86285618285714,7100.714285714285,48.90714264,7075.428571428572,48.73142841857143,39.91
287,2006_9,50757.0,39730.857142857145,78.2785720842857,7348.714285714285,51.02142824428571,7322.285714285715,50.83714239857143,39.95
288,2007_1,51766.0,30792.0,59.4837505825,14992.125,110.87250042,14992.125,110.87250042,17.59
289,2007_10,51766.0,44427.28571428572,85.82285745,21134.14285714286,147.23143005285715,12207.57142857143,85.04285758,17.59
290,2007_11,51766.0,45492.42857142857,87.88000161285716,22391.571428571428,155.99142674142857,15452.285714285714,107.64714268285717,17.59
291,2007_12,51766.0,47487.71428571428,91.73428562571428,22556.42857142857,157.1371438157143,18231.0,127.00571441714284,17.59
292,2007_13,51766.0,48897.0,94.45714242285716,13774.714285714286,98.37857164714286,13365.285714285714,95.52714320571428,17.59
293,2007_14,51766.0,49673.142857142855,95.95857020857144,9707.0,82.81285749142856,9703.0,82.77714429571428,17.59
294,2007_15,51766.0,49857.857142857145,96.31428418857142,7717.428571428572,65.83857182142857,7708.285714285715,65.76000050428571,33.94
295,2007_16,51766.0,49581.42857142857,95.77857208142858,6884.0,58.72714342571429,6880.0,58.6942858,34.95
296,2007_17,51766.0,49635.57142857143,95.88428497428572,6630.0,56.55999973857143,6630.0,56.55999973857143,43.73
297,2007_18,51766.0,49622.142857142855,95.8585706442857,5977.857142857143,79.20285851571428,5977.857142857143,79.20285851571428,32.28
298,2007_19,51766.0,49116.42857142857,94.88142722142857,5304.571428571428,74.68999808142857,5304.571428571428,74.68999808142857,36.76
299,2007_2,51766.0,34955.28571428572,67.52571433,16375.285714285714,118.56428636857144,16375.285714285714,118.56428636857144,17.59
300,2007_20,51766.0,48576.57142857143,93.83857182142856,4550.714285714285,64.07285635857143,4549.0,64.04857090571429,39.74
301,2007_21,51766.0,47954.142857142855,92.63857051285716,3671.571428571429,51.695713587142855,3671.571428571429,51.695713587142855,119.72
302,2007_22,51766.0,47086.142857142855,90.95857020714286,3466.8571428571427,59.83857127571429,3466.8571428571427,59.83857127571429,103.04
303,2007_23,51766.0,46216.857142857145,89.2814276557143,4093.285714285714,87.24857112428572,4093.285714285714,87.24857112428572,116.57
304,2007_24,51766.0,45259.71428571428,87.43285696857143,4018.428571428572,85.65428597571429,4018.428571428572,85.65428597571429,77.6
305,2007_25,51766.0,44291.28571428572,85.55999974,3760.857142857143,80.16285705428572,3760.857142857143,80.16285705428572,83.66
306,2007_26,51766.0,43507.28571428572,84.04714312,3683.714285714286,80.82142857142857,3683.714285714286,80.82142857142857,130.74
307,2007_27,51766.0,42334.857142857145,81.78142874571428,3068.714285714286,79.30428532285714,3068.714285714286,79.30428532285714,131.97
308,2007_28,51766.0,41229.71428571428,79.64571489571428,3065.1428571428573,79.21285574571428,3065.1428571428573,79.21285574571428,130.45
309,2007_29,51766.0,40064.0,77.39428602,3023.0,78.12285723142857,3023.0,78.12285723142857,117.02
310,2007_3,51766.0,37058.71428571428,71.58857182142857,17009.571428571428,123.15571376428572,17009.571428571428,123.15571376428572,17.59
311,2007_30,51766.0,38879.0,75.10714285571429,2960.5714285714284,76.51142992428572,2960.5714285714284,76.51142992428572,61.67
312,2007_31,51766.0,37945.142857142855,73.30142865857144,2984.1428571428573,85.25857326,2984.1428571428573,85.25857326,35.27
313,2007_32,51766.0,37130.42857142857,71.72999899571428,3101.714285714286,91.91571371857142,3101.714285714286,91.91571371857142,37.68
314,2007_33,51766.0,36193.42857142857,69.9171425942857,2983.1428571428573,88.4028571,2983.1428571428573,88.4028571,41.68
315,2007_34,51766.0,35247.857142857145,68.09142848428571,2910.1428571428573,86.23999895428571,2910.1428571428573,86.23999895428571,61.83
316,2007_35,51766.0,34233.57142857143,66.13142831,2812.8571428571427,86.0657130642857,2812.8571428571427,86.0657130642857,126.55
317,2007_36,51766.0,32656.14285714286,63.08571406714286,2356.714285714286,78.13428606285713,2350.285714285714,77.91999925857144,131.01
318,2007_37,51766.0,31309.14285714286,60.48142841857143,2244.428571428572,74.41142927,2244.428571428572,74.41142927,147.37
319,2007_38,51766.0,29989.571428571428,57.934285301428574,2136.428571428572,70.82999856142858,2136.428571428572,70.82999856142858,186.48
320,2007_39,51766.0,28586.42857142857,55.22142900714285,2045.571428571429,67.81857082,2045.571428571429,67.81857082,167.25
321,2007_4,51766.0,38918.142857142855,75.17999921571428,17464.428571428572,126.44999912714286,17219.85714285714,124.67857251714284,17.59
322,2007_40,51766.0,27013.714285714286,52.18571526714286,2001.7142857142856,60.812857491428574,2001.7142857142856,60.812857491428574,169.43
323,2007_41,51766.0,25420.14285714286,49.10571398142857,1856.857142857143,56.41285760285714,1856.857142857143,56.41285760285714,205.77
324,2007_42,51766.0,23876.714285714286,46.12428610714286,1717.571428571429,52.18142754571429,1717.571428571429,52.18142754571429,209.89
325,2007_43,51766.0,22286.14285714286,43.05285644571428,1731.7142857142858,52.61142894142857,1731.7142857142858,52.61142894142857,237.66
326,2007_44,51766.0,20673.714285714286,39.93857084,1531.7142857142858,36.47857066571429,1531.7142857142858,36.47857066571429,223.91
327,2007_45,51766.0,18947.42857142857,36.60142844,1553.142857142857,28.86428615,1553.142857142857,28.86428615,181.42
328,2007_46,51766.0,17572.0,33.94571413285714,1701.2857142857142,31.61571448142857,1701.2857142857142,31.61571448142857,150.54
329,2007_47,51766.0,16501.428571428572,31.87857083,2164.5714285714284,40.22857066714285,2159.8571428571427,40.13999939,169.55
330,2007_48,51766.0,15371.714285714286,29.69428553,2796.8571428571427,44.0971429,2708.8571428571427,42.511429105714285,189.25
331,2007_49,51766.0,14446.57142857143,27.90714291142857,3604.285714285714,36.09714262714286,3602.1428571428573,36.07571411,212.2
332,2007_5,51766.0,40532.42857142857,78.30142865857144,18364.571428571428,129.21714455714286,16271.0,114.64857264857145,17.59
333,2007_50,51766.0,14063.57142857143,27.16714232142857,4739.428571428572,47.46571459,4739.428571428572,47.46571459,200.48
334,2007_51,51766.0,13830.857142857143,26.718571255714288,4624.285714285715,46.312856401428576,4624.285714285715,46.312856401428576,199.76
335,2007_52,51766.0,13914.42857142857,26.87999970428572,6093.0,61.02142824428571,6093.0,61.02142824428571,247.01
336,2007_6,51766.0,41334.142857142855,79.84857177857143,19175.571428571428,132.0685729971429,12959.57142857143,89.25714220142858,17.59
337,2007_7,51766.0,42060.57142857143,81.25142887714286,21840.714285714286,150.42428371,13644.142857142857,93.97000013285717,17.59
338,2007_8,51766.0,43174.71428571428,83.40285709857143,24091.571428571428,165.92857142857142,13891.57142857143,95.67714364285716,17.59
339,2007_9,51766.0,43996.0,84.98857116714285,22476.714285714286,155.80428423285713,13143.285714285714,91.08428519,17.59
340,2008_1,51766.0,16883.222222222223,32.614444096666666,8471.222222222223,70.9622226288889,8467.444444444445,70.92444525888888,473.14
341,2008_10,51766.0,25984.85714285714,50.19571467857144,12013.714285714286,83.69428580285714,12013.714285714286,83.69428580285714,125.59
342,2008_11,51766.0,27492.285714285717,53.10714231142857,12170.857142857143,84.78714316285713,12170.857142857143,84.78714316285713,167.72
343,2008_12,51766.0,30192.14285714286,58.32571465428572,14226.714285714286,99.10857282428572,14226.714285714286,99.10857282428572,80.48
344,2008_13,51766.0,32695.85714285714,63.16142872285714,15022.57142857143,104.65285709857145,14832.0,103.32571520285714,85.29
345,2008_14,51766.0,36087.857142857145,69.71285574571428,22317.571428571428,186.19571358857144,22078.42857142857,184.2100001742857,113.25
346,2008_15,51766.0,38835.857142857145,75.02142878857144,15721.714285714286,134.12428501714285,15491.42857142857,132.15857260428572,68.38
347,2008_16,51766.0,40409.857142857145,78.06285640285715,11236.0,95.85428510428572,11211.57142857143,95.64714268142858,48.28
348,2008_17,51766.0,41657.142857142855,80.47428566857143,10486.42857142857,89.46142796142858,10486.42857142857,89.46142796142858,41.4
349,2008_18,51766.0,42380.857142857145,81.87000056857143,8673.714285714286,100.68285696857144,8673.714285714286,100.68285696857144,29.36
350,2008_19,51766.0,42696.42857142857,82.48142787285714,7197.857142857143,101.34571293428571,7197.857142857143,101.34571293428571,15.47
351,2008_2,51766.0,14055.285714285714,27.152857098571427,6182.857142857143,44.76714161428571,6182.857142857143,44.76714161428571,569.59
352,2008_20,51766.0,42853.142857142855,82.78285762142858,5826.571428571428,82.03714316142857,5826.571428571428,82.03714316142857,34.34
353,2008_21,51766.0,42761.142857142855,82.60428510142857,4809.857142857143,67.72142846285713,4809.857142857143,67.72142846285713,51.16
354,2008_22,51766.0,42600.57142857143,82.29714202857143,4053.142857142857,61.05714307428571,4053.142857142857,61.05714307428571,71.93
355,2008_23,51766.0,42359.57142857143,81.83142852857144,3733.714285714286,79.58428628142858,3733.714285714286,79.58428628142858,76.2
356,2008_24,51766.0,41948.71428571428,81.03571428571429,3432.714285714286,73.16999925857144,3432.714285714286,73.16999925857144,70.41
357,2008_25,51766.0,41447.57142857143,80.06714303,3235.5714285714284,68.96714237571429,3213.5714285714284,68.49714333571428,76.83
358,2008_26,51766.0,40929.42857142857,79.06714194142857,3128.1428571428573,66.67714255285715,3125.1428571428573,66.61285727428572,88.21
359,2008_27,51766.0,40481.57142857143,78.20142800428572,2967.714285714286,74.72000122142857,2967.714285714286,74.72000122142857,91.37
360,2008_28,51766.0,39998.142857142855,77.26857321571428,2852.428571428572,73.71571458999999,2852.428571428572,73.71571458999999,102.64
361,2008_29,51766.0,39448.57142857143,76.20428684714285,2786.8571428571427,72.02000100428572,2786.8571428571427,72.02000100428572,110.35
362,2008_3,51766.0,14065.57142857143,27.170000075714285,4389.857142857143,31.782857077142857,4389.857142857143,31.782857077142857,548.14
363,2008_30,51766.0,38765.857142857145,74.88571275857143,2666.1428571428573,68.90142822142857,2666.1428571428573,68.90142822142857,146.3
364,2008_31,51766.0,37979.857142857145,73.36714172428572,2661.428571428572,73.10857173285714,2661.428571428572,73.10857173285714,138.69
365,2008_32,51766.0,37046.0,71.56428527714286,2642.5714285714284,78.30857086285714,2642.428571428572,78.30428532285714,118.13
366,2008_33,51766.0,35887.71428571428,69.32857186571428,2541.1428571428573,75.30428423142858,2541.1428571428573,75.30428423142858,79.16
367,2008_34,51766.0,34682.0,66.99857112428572,2439.8571428571427,72.3028575357143,2439.8571428571427,72.3028575357143,71.61
368,2008_35,51766.0,33699.0,65.09857177714285,2361.8571428571427,69.99285670571429,2361.8571428571427,69.99285670571429,93.55
369,2008_36,51766.0,32481.85714285714,62.74714279142857,2114.1428571428573,70.09285736,2100.5714285714284,69.64285714285714,106.08
370,2008_37,51766.0,31453.714285714286,60.76142828857143,2063.428571428572,68.41000039142857,2062.0,68.36142948714286,119.06
371,2008_38,51766.0,30302.714285714286,58.53571373857143,1942.0,64.38285664142857,1934.2857142857144,64.12857110142856,121.65
372,2008_39,51766.0,29211.42857142857,56.42999976,1908.142857142857,63.26285716428571,1905.0,63.15857097000001,100.48
373,2008_4,51766.0,14461.142857142857,27.937143054285716,5407.0,39.15000043571428,5407.0,39.15000043571428,550.28
374,2008_40,51766.0,28224.714285714286,54.522857120000005,2203.428571428572,68.50571496285714,2203.428571428572,68.50571496285714,97.99
375,2008_41,51766.0,27039.85714285714,52.23428508,2554.1428571428573,77.59714290285714,2554.1428571428573,77.59714290285714,75.46
376,2008_42,51766.0,25563.285714285717,49.38142885428572,2267.428571428572,68.88571548571429,2267.428571428572,68.88571548571429,93.31
377,2008_43,51766.0,24175.0,46.70142855142857,1892.857142857143,57.50857217,1892.857142857143,57.50857217,99.48
378,2008_44,51766.0,22800.285714285717,44.04571424285714,1780.2857142857142,49.10857119,1771.857142857143,48.93428557285714,104.79
379,2008_45,51766.0,21320.42857142857,41.18571363142858,1419.7142857142858,26.38428552,1399.7142857142858,26.012857438571427,118.37
380,2008_46,51766.0,20146.14285714286,38.91857147,1596.2857142857142,29.665714537142858,1596.2857142857142,29.665714537142858,111.77
381,2008_47,51766.0,19334.285714285717,37.34714235571429,2965.714285714286,55.11571502571429,2965.714285714286,55.11571502571429,92.69
382,2008_48,51766.0,18881.85714285714,36.47571400428571,5181.0,96.28285762142858,5181.0,96.28285762142858,95.54
383,2008_49,51766.0,18949.714285714286,36.60571507,7053.428571428572,70.64285714285714,6976.285714285715,69.86714281428571,103.51
384,2008_5,51766.0,15919.857142857143,30.75428608428572,6211.428571428572,43.96857125571428,6211.428571428572,43.96857125571428,256.05
385,2008_50,51766.0,18988.714285714286,36.68142863714286,6272.142857142857,62.8157147,6210.0,62.19428634571428,113.15
386,2008_51,51766.0,19165.42857142857,37.022856575714286,6612.857142857143,66.22999954142857,6612.857142857143,66.22999954142857,91.57
387,2008_52,51766.0,21005.571428571428,40.57571465714285,7562.571428571428,75.74142782857143,7536.571428571428,75.47999899428571,74.11
388,2008_6,51766.0,18258.571428571428,35.26857157857143,8750.0,60.26571546428571,8750.0,60.26571546428571,126.3
389,2008_7,51766.0,20744.0,40.07142802571428,12117.57142857143,83.45857238857143,12117.57142857143,83.45857238857143,180.33
390,2008_8,51766.0,22997.0,44.42571422,14495.0,99.83428628285716,14495.0,99.83428628285716,247.02
391,2008_9,51766.0,24751.42857142857,47.81428582428571,12728.0,87.94428689142856,12728.0,87.94428689142856,135.46
392,2009_1,51766.0,23956.75,46.27750015,12548.25,90.85499954,12548.25,90.85499954,26.55
393,2009_10,51766.0,41268.0,79.72142791857142,13595.714285714286,94.71428680285716,13595.714285714286,94.71428680285716,77.26
394,2009_11,51766.0,42239.28571428572,81.59571402428571,10688.0,74.45857129714285,10688.0,74.45857129714285,95.85
395,2009_12,51766.0,43065.28571428572,83.1928580142857,9024.142857142857,62.86571502857142,9024.142857142857,62.86571502857142,91.91
396,2009_13,51766.0,43702.28571428572,84.42285701285714,8798.285714285714,61.29142870142857,8798.285714285714,61.29142870142857,97.75
397,2009_14,51766.0,44326.28571428572,85.62857273428573,9370.57142857143,75.94571468000001,9370.57142857143,75.94571468000001,30.65
398,2009_15,51766.0,45845.142857142855,88.56571415285714,12657.142857142857,107.9800000857143,12657.142857142857,107.9800000857143,16.31
399,2009_16,51766.0,48059.142857142855,92.83857182142856,15587.142857142857,132.9757178157143,15497.142857142857,132.20857238714285,16.31
400,2009_17,51766.0,49862.0,96.32142966285714,14225.285714285714,121.35714285571429,14225.285714285714,121.35714285571429,16.31
401,2009_18,51766.0,50976.71428571428,98.47571454857145,10357.142857142857,109.01714325,9232.42857142857,95.52142878857144,36.36
402,2009_19,51766.0,51353.142857142855,99.20142909428571,8910.857142857143,125.46571568142858,8025.285714285715,112.99428667571428,28.82
403,2009_2,51766.0,25573.0,49.40000043571428,15223.142857142857,110.22285788571428,15012.142857142857,108.69714464571427,61.3
404,2009_20,51766.0,51399.57142857143,99.29285648857142,8815.57142857143,124.12428610428572,7792.0,109.71000017428572,28.8
405,2009_21,51766.0,51360.28571428572,99.21714346857142,7369.285714285715,103.75857217,6636.428571428572,93.44142804857142,29.6
406,2009_22,51766.0,50968.857142857145,98.46142796142858,5887.857142857143,82.90142822285715,5849.714285714285,82.36428615142857,26.98
407,2009_23,51766.0,50648.42857142857,97.83857182,5309.571428571428,113.17428697714286,5309.571428571428,113.17428697714286,25.56
408,2009_24,51766.0,49891.71428571428,96.37999943285716,4687.714285714285,99.91857147285714,4687.714285714285,99.91857147285714,28.86
409,2009_25,51766.0,49230.28571428572,95.10285622714288,4226.571428571428,90.09142848571427,4226.571428571428,90.09142848571427,30.27
410,2009_26,51766.0,48794.42857142857,94.26142883428572,4402.142857142857,93.83285740285714,4402.142857142857,93.83285740285714,43.08
411,2009_27,51766.0,48012.857142857145,92.75,3816.857142857143,93.80999864571427,3816.857142857143,93.80999864571427,30.4
412,2009_28,51766.0,47333.857142857145,91.43857138428572,3941.571428571429,101.86000061,3941.571428571429,101.86000061,25.45
413,2009_29,51766.0,46371.142857142855,89.5785718642857,3845.714285714286,99.38428715571428,3845.714285714286,99.38428715571428,17.32
414,2009_3,51766.0,27331.85714285714,52.79857199571428,17564.85714285714,127.17714255285716,17518.428571428572,126.84142848571427,125.44
415,2009_30,51766.0,45210.28571428572,87.33714294428572,3578.8571428571427,92.48714338,3578.8571428571427,92.48714338,21.5
416,2009_31,51766.0,44149.42857142857,85.28571428428572,3204.0,86.28857094857143,3204.0,86.28857094857143,16.31
417,2009_32,51766.0,43324.0,83.69428580285714,3470.285714285714,102.83856963857144,3470.285714285714,102.83856963857144,16.31
418,2009_33,51766.0,42188.71428571428,81.49857112428572,2822.285714285714,83.63714381571428,2822.285714285714,83.63714381571428,16.31
419,2009_34,51766.0,41268.857142857145,79.72142791714285,2737.0,81.10714285714286,2737.0,81.10714285714286,16.31
420,2009_35,51766.0,40326.42857142857,77.9028571,2625.428571428572,77.80285862571428,2625.428571428572,77.80285862571428,16.31
421,2009_36,51766.0,39533.142857142855,76.36857278142858,2915.8571428571427,95.30571311,2915.8571428571427,95.30571311,16.31
422,2009_37,51766.0,38694.42857142857,74.74857112142857,3133.1428571428573,103.87428610571428,3133.1428571428573,103.87428610571428,16.31
423,2009_38,51766.0,37870.142857142855,73.15857042714286,3089.714285714286,102.43428584428572,3089.714285714286,102.43428584428572,16.31
424,2009_39,51766.0,36765.71428571428,71.02285766714286,2954.0,97.93571581285714,2945.428571428572,97.65142822285716,16.31
425,2009_4,51766.0,29726.714285714286,57.427142551428574,17838.571428571428,129.16000148142857,17831.85714285714,129.11142839714287,107.59
426,2009_40,51766.0,35564.42857142857,68.70142909428571,2843.1428571428573,89.63428497285715,2838.0,89.46428571428571,16.31
427,2009_41,51766.0,34535.57142857143,66.71428571571428,3546.428571428572,107.74428558428572,3546.428571428572,107.74428558428572,16.31
428,2009_42,51766.0,33761.0,65.21857125571428,3226.8571428571427,98.03428540857144,3226.8571428571427,98.03428540857144,16.31
429,2009_43,51766.0,32873.28571428572,63.50571496142857,4234.142857142857,128.63571494,4234.142857142857,128.63571494,16.31
430,2009_44,51766.0,32789.142857142855,63.34000015142857,6335.142857142857,182.19571576714287,6324.428571428572,181.9914310985714,16.31
431,2009_45,51766.0,32649.571428571428,63.07142857142857,7988.285714285715,148.45428466857143,7689.714285714285,142.90571485142857,16.31
432,2009_46,51766.0,32833.42857142857,63.42571476571429,8929.857142857143,165.95285906,8929.857142857143,165.95285906,16.31
433,2009_47,51766.0,32872.142857142855,63.50142778571429,8150.142857142857,151.46285792714284,8150.142857142857,151.46285792714284,16.31
434,2009_48,51766.0,32332.14285714286,62.45714296714285,6903.714285714285,128.2985719942857,6903.714285714285,128.2985719942857,16.31
435,2009_49,51766.0,31689.14285714286,61.21714292285714,5130.428571428572,58.11142948714286,5130.428571428572,58.11142948714286,16.31
436,2009_5,51766.0,32179.0,62.15999984857143,14652.714285714286,105.47999899714286,14533.0,104.61428615,16.31
437,2009_50,51766.0,31883.714285714286,61.59142902857143,5313.857142857143,53.21857179857143,5313.857142857143,53.21857179857143,16.31
438,2009_51,51766.0,32312.285714285717,62.42000035,8668.857142857143,86.81857082,8668.857142857143,86.81857082,16.31
439,2009_52,51766.0,32836.0,63.43142754571428,10528.42857142857,105.44428580142858,10528.42857142857,105.44428580142858,16.31
440,2009_6,51766.0,33770.42857142857,65.23714337857143,13555.0,93.35999843,13555.0,93.35999843,27.06
441,2009_7,51766.0,35214.142857142855,68.02571433,15204.857142857143,104.72142900714286,15204.857142857143,104.72142900714286,43.46
442,2009_8,51766.0,37246.0,71.95142909571429,15160.285714285714,104.41428484285714,15160.285714285714,104.41428484285714,16.31
